Time,Actual,Predicted
0,-0.6845471059286523,
1,-0.6374239897486708,
2,-0.5877852522924736,
3,-0.5358267949789705,
4,-0.4817536741017101,
5,-0.4257792915650388,
6,-0.3681245526846666,
7,-0.3090169943749057,
8,-0.24868988716483667,
9,-0.1873813145856753,
10,-0.1253332335642794,
11,-0.0627905195293136,
12,3.136828951599672e-14,
13,0.0627905195293195,
14,0.1253332335643417,
15,0.1873813145857369,
16,0.24868988716489754,
17,0.3090169943749654,
18,0.3681245526847249,
19,0.4257792915650955,
20,0.4817536741017153,
21,0.5358267949790234,
22,0.5877852522924784,
23,0.637423989748719,
24,0.684547105928698,
25,0.7289686274214419,
26,0.7705132427758016,
27,0.8090169943749772,
28,0.8443279255020288,
29,0.8763066800438637,
30,0.9048270524660333,
31,0.929776485888254,
32,0.9510565162951655,
33,0.9685831611286343,
34,0.9822872507286969,
35,0.9921147013144803,
36,0.9980267284282748,
37,1.0,
38,0.9980267284282717,
39,0.9921147013144738,
40,0.9822872507286874,
41,0.9685831611286216,
42,0.9510565162951494,
43,0.9297764858882348,
44,0.904827052466011,
45,0.8763066800438388,
46,0.844327925502001,
47,0.8090169943749468,
48,0.7705132427757684,
49,0.7289686274214064,
50,0.6845471059286602,
51,0.637423989748679,
52,0.5877852522924364,
53,0.5358267949789796,
54,0.48175367410171965,
55,0.4257792915650485,
56,0.3681245526846766,
57,0.309016994374916,
58,0.24868988716484722,
59,0.1873813145856859,
60,0.1253332335642901,
61,0.0627905195292676,
62,-2.058768379968048e-14,
63,-0.0627905195293087,
64,-0.125333233564331,
65,-0.1873813145857263,
66,-0.24868988716488713,
67,-0.3090169943749551,
68,-0.36812455268471483,
69,-0.4257792915650858,
70,-0.4817536741017557,
71,-0.5358267949790143,
72,-0.5877852522924697,
73,-0.6374239897487107,
74,-0.6845471059286902,
75,-0.7289686274214346,
76,-0.7705132427757946,
77,-0.809016994374971,
78,-0.8443279255020232,
79,-0.876306680043886,
80,-0.9048270524660286,
81,-0.92977648588825,
82,-0.9510565162951621,
83,-0.9685831611286316,
84,-0.982287250728695,
85,-0.992114701314479,
86,-0.998026728428274,
87,-1.0,
88,-0.9980267284282688,
89,-0.9921147013144752,
90,-0.9822872507286895,
91,-0.9685831611286242,
92,-0.9510565162951528,
93,-0.9297764858882388,
94,-0.9048270524660156,
95,-0.8763066800438439,
96,-0.8443279255020069,
97,-0.8090169943749196,
98,-0.7705132427757753,
99,-0.7289686274214138,
100,-0.6845471059286681,
101,-0.6374239897486873,
102,-0.587785252292445,
103,-0.5358267949789887,
104,-0.48175367410167913,
105,-0.4257792915650583,
106,-0.36812455268463373,
107,-0.3090169943749262,
108,-0.2486898871648576,
109,-0.1873813145856964,
110,-0.1253332335643008,
111,-0.0627905195292784,
112,9.807078083364241e-15,
113,0.0627905195293547,
114,0.1253332335643203,
115,0.1873813145857716,
116,0.2486898871648766,
117,0.3090169943749449,
118,0.36812455268470495,
119,0.425779291565076,
120,0.4817536741017462,
121,0.5358267949790052,
122,0.5877852522925069,
123,0.6374239897487024,
124,0.6845471059287238,
125,0.7289686274214271,
126,0.7705132427757878,
127,0.8090169943749647,
128,0.8443279255020173,
129,0.8763066800438809,
130,0.904827052466024,
131,0.9297764858882667,
132,0.9510565162951587,
133,0.9685831611286432,
134,0.982287250728693,
135,0.9921147013144777,
136,0.9980267284282736,
137,1.0,
138,0.9980267284282692,
139,0.9921147013144764,
140,0.9822872507286808,
141,0.9685831611286269,
142,0.9510565162951384,
143,0.9297764858882428,
144,0.9048270524660202,
145,0.8763066800438492,
146,0.8443279255020124,
147,0.809016994374926,
148,0.7705132427757823,
149,0.7289686274213822,
150,0.6845471059286758,
151,0.6374239897486519,
152,0.5877852522924538,
153,0.5358267949789978,
154,0.4817536741016887,
155,0.425779291565068,
156,0.3681245526846438,
157,0.3090169943749365,
158,0.24868988716481297,
159,0.1873813145857071,
160,0.1253332335642551,
161,0.0627905195292891,
162,9.73527632951999e-16,
163,-0.0627905195293439,
164,-0.1253332335643096,
165,-0.187381314585761,
166,-0.2486898871648662,
167,-0.3090169943749887,
168,-0.3681245526846949,
169,-0.42577929156511773,
170,-0.48175367410173675,
171,-0.5358267949789961,
172,-0.5877852522924982,
173,-0.6374239897486942,
174,-0.6845471059287159,
175,-0.7289686274214199,
176,-0.7705132427758171,
177,-0.8090169943749584,
178,-0.8443279255020419,
179,-0.8763066800438755,
180,-0.9048270524660194,
181,-0.9297764858882628,
182,-0.9510565162951554,
183,-0.9685831611286405,
184,-0.982287250728691,
185,-0.9921147013144832,
186,-0.9980267284282728,
187,-1.0,
188,-0.9980267284282701,
189,-0.992114701314478,
190,-0.9822872507286828,
191,-0.9685831611286296,
192,-0.951056516295142,
193,-0.9297764858882468,
194,-0.9048270524660007,
195,-0.8763066800438544,
196,-0.8443279255019878,
197,-0.8090169943749324,
198,-0.7705132427757889,
199,-0.7289686274213896,
200,-0.6845471059286837,
201,-0.6374239897486601,
202,-0.5877852522924625,
203,-0.5358267949789588,
204,-0.48175367410169817,
205,-0.4257792915650263,
206,-0.3681245526846538,
207,-0.3090169943749468,
208,-0.2486898871648235,
209,-0.1873813145857176,
210,-0.1253332335642658,
211,-0.0627905195292999,
212,4.508928551153979e-14,
213,0.0627905195293332,
214,0.1253332335643553,
215,0.18738131458575044,
216,0.2486898871648558,
217,0.3090169943749785,
218,0.36812455268468486,
219,0.42577929156510796,
220,0.4817536741017273,
221,0.535826794979035,
222,0.5877852522924895,
223,0.6374239897487296,
224,0.684547105928708,
225,0.7289686274214124,
226,0.7705132427758101,
227,0.809016994374952,
228,0.8443279255020362,
229,0.8763066800438704,
230,0.904827052466039,
231,0.929776485888259,
232,0.9510565162951695,
233,0.9685831611286378,
234,0.9822872507286888,
235,0.992114701314482,
236,0.9980267284282719,
237,1.0,
238,0.9980267284282709,
239,0.992114701314472,
240,0.982287250728685,
241,0.9685831611286322,
242,0.9510565162951452,
243,0.9297764858882508,
244,0.9048270524660053,
245,0.8763066800438597,
246,0.8443279255019936,
247,0.8090169943749386,
248,0.7705132427757596,
249,0.728968627421397,
250,0.6845471059286916,
251,0.6374239897486684,
252,0.5877852522924712,
253,0.5358267949789679,
254,0.4817536741017076,
255,0.42577929156503613,
256,0.3681245526846639,
257,0.3090169943749029,
258,0.2486898871648339,
259,0.1873813145857282,
260,0.1253332335642765,
261,0.0627905195293107,
262,-3.430867979522354e-14,
263,-0.0627905195293224,
264,-0.1253332335643446,
265,-0.18738131458573984,
266,-0.2486898871649004,
267,-0.3090169943749682,
268,-0.3681245526846748,
269,-0.42577929156509814,
270,-0.4817536741017179,
271,-0.5358267949790259,
272,-0.5877852522924808,
273,-0.6374239897487213,
274,-0.6845471059287002,
275,-0.728968627421444,
276,-0.7705132427758034,
277,-0.8090169943749457,
278,-0.8443279255020304,
279,-0.8763066800438654,
280,-0.9048270524660345,
281,-0.9297764858882551,
282,-0.9510565162951664,
283,-0.9685831611286351,
284,-0.9822872507286976,
285,-0.9921147013144809,
286,-0.9980267284282714,
287,-1.0,
288,-0.9980267284282711,
289,-0.9921147013144734,
290,-0.9822872507286867,
291,-0.9685831611286206,
292,-0.9510565162951484,
293,-0.9297764858882336,
294,-0.9048270524660098,
295,-0.8763066800438647,
296,-0.8443279255019994,
297,-0.809016994374945,
298,-0.7705132427757665,
299,-0.7289686274214043,
300,-0.6845471059286581,
301,-0.6374239897486768,
302,-0.587785252292434,
303,-0.535826794978977,
304,-0.481753674101717,
305,-0.4257792915650459,
306,-0.368124552684674,
307,-0.3090169943749132,
308,-0.2486898871648444,
309,-0.187381314585683,
310,-0.1253332335642872,
311,-0.0627905195292647,
312,2.3528074078907303e-14,
313,0.0627905195293116,
314,0.1253332335643339,
315,0.1873813145857292,
316,0.2486898871648899,
317,0.3090169943749579,
318,0.36812455268471767,
319,0.4257792915650885,
320,0.48175367410175823,
321,0.5358267949790168,
322,0.587785252292472,
323,0.6374239897487131,
324,0.6845471059286924,
325,0.7289686274214365,
326,0.7705132427757965,
327,0.8090169943749727,
328,0.8443279255020245,
329,0.8763066800438873,
330,0.9048270524660299,
331,0.929776485888251,
332,0.951056516295163,
333,0.9685831611286324,
334,0.9822872507286956,
335,0.9921147013144792,
336,0.9980267284282744,
337,1.0,
338,0.9980267284282685,
339,0.9921147013144747,
