date,1,2,3,OT
2023-01-01 00:00:00,0.0,0.0,0.0,0.0
2023-01-01 01:00:00,0.0,0.018849431896676854,0.0,0.018849431896676854
2023-01-01 02:00:00,0.0,0.03769811965005782,0.0,0.03769811965005782
2023-01-01 03:00:00,0.0,0.05654531914622453,0.0,0.05654531914622453
2023-01-01 04:00:00,0.0,0.07539028633001243,0.0,0.07539028633001243
2023-01-01 05:00:00,0.0,0.09423227723438488,0.0,0.09423227723438488
2023-01-01 06:00:00,0.0,0.11307054800980362,0.0,0.11307054800980362
2023-01-01 07:00:00,0.0,0.13190435495359473,0.0,0.13190435495359473
2023-01-01 08:00:00,0.0,0.15073295453930868,0.0,0.15073295453930868
2023-01-01 09:00:00,0.0,0.16955560344607357,0.0,0.16955560344607357
2023-01-01 10:00:00,0.0,0.18837155858794014,0.0,0.18837155858794014
2023-01-01 11:00:00,0.0,0.2071800771432174,0.0,0.2071800771432174
2023-01-01 12:00:00,0.0,0.22598041658379817,0.0,0.22598041658379817
2023-01-01 13:00:00,0.0,0.2447718347044726,0.0,0.2447718347044726
2023-01-01 14:00:00,0.0,0.2635535896522295,0.0,0.2635535896522295
2023-01-01 15:00:00,0.0,0.282324939955543,0.0,0.282324939955543
2023-01-01 16:00:00,0.0,0.30108514455364466,0.0,0.30108514455364466
2023-01-01 17:00:00,0.0,0.31983346282577974,0.0,0.31983346282577974
2023-01-01 18:00:00,0.0,0.338569154620445,0.0,0.338569154620445
2023-01-01 19:00:00,0.0,0.3572914802846092,0.0,0.3572914802846092
2023-01-01 20:00:00,0.0,0.3759997006929128,0.0,0.3759997006929128
2023-01-01 21:00:00,0.0,0.39469307727684755,0.0,0.39469307727684755
2023-01-01 22:00:00,0.0,0.4133708720539142,0.0,0.4133708720539142
2023-01-01 23:00:00,0.0,0.43203234765675647,0.0,0.43203234765675647
2023-01-02 00:00:00,0.0,0.4506767673622712,0.0,0.4506767673622712
2023-01-02 01:00:00,0.0,0.46930339512069263,0.0,0.46930339512069263
2023-01-02 02:00:00,0.0,0.48791149558465075,0.0,0.48791149558465075
2023-01-02 03:00:00,0.0,0.5065003341382017,0.0,0.5065003341382017
2023-01-02 04:00:00,0.0,0.5250691769258282,0.0,0.5250691769258282
2023-01-02 05:00:00,0.0,0.5436172908814121,0.0,0.5436172908814121
2023-01-02 06:00:00,0.0,0.5621439437571739,0.0,0.5621439437571739
2023-01-02 07:00:00,0.0,0.5806484041525808,0.0,0.5806484041525808
2023-01-02 08:00:00,0.0,0.5991299415432211,0.0,0.5991299415432211
2023-01-02 09:00:00,0.0,0.6175878263096439,0.0,0.6175878263096439
2023-01-02 10:00:00,0.0,0.6360213297661639,0.0,0.6360213297661639
2023-01-02 11:00:00,0.0,0.6544297241896276,0.0,0.6544297241896276
2023-01-02 12:00:00,0.0,0.6728122828481435,0.0,0.6728122828481435
2023-01-02 13:00:00,0.0,0.6911682800297717,0.0,0.6911682800297717
2023-01-02 14:00:00,0.0,0.7094969910711741,0.0,0.7094969910711741
2023-01-02 15:00:00,0.0,0.7277976923862223,0.0,0.7277976923862223
2023-01-02 16:00:00,0.0,0.7460696614945643,0.0,0.7460696614945643
2023-01-02 17:00:00,0.0,0.7643121770501464,0.0,0.7643121770501464
2023-01-02 18:00:00,0.0,0.7825245188696908,0.0,0.7825245188696908
2023-01-02 19:00:00,0.0,0.8007059679611267,0.0,0.8007059679611267
2023-01-02 20:00:00,0.0,0.8188558065519757,0.0,0.8188558065519757
2023-01-02 21:00:00,0.0,0.8369733181176878,0.0,0.8369733181176878
2023-01-02 22:00:00,0.0,0.8550577874099283,0.0,0.8550577874099283
2023-01-02 23:00:00,0.0,0.8731085004848155,0.0,0.8731085004848155
2023-01-03 00:00:00,0.0,0.8911247447311048,0.0,0.8911247447311048
2023-01-03 01:00:00,0.0,0.9091058088983218,0.0,0.9091058088983218
2023-01-03 02:00:00,0.0,0.9270509831248421,0.0,0.9270509831248421
2023-01-03 03:00:00,0.0,0.9449595589659143,0.0,0.9449595589659143
2023-01-03 04:00:00,0.0,0.9628308294216285,0.0,0.9628308294216285
2023-01-03 05:00:00,0.0,0.9806640889648274,0.0,0.9806640889648274
2023-01-03 06:00:00,0.0,0.99845863356896,0.0,0.99845863356896
2023-01-03 07:00:00,0.0,1.0162137607358743,0.0,1.0162137607358743
2023-01-03 08:00:00,0.0,1.033928769523551,0.0,1.033928769523551
2023-01-03 09:00:00,0.0,1.0516029605737771,0.0,1.0516029605737771
2023-01-03 10:00:00,0.0,1.0692356361397524,0.0,1.0692356361397524
2023-01-03 11:00:00,0.0,1.086826100113637,0.0,1.086826100113637
2023-01-03 12:00:00,0.0,1.104373658054034,0.0,1.104373658054034
2023-01-03 13:00:00,0.0,1.1218776172134013,0.0,1.1218776172134013
2023-01-03 14:00:00,0.0,1.1393372865654032,0.0,1.1393372865654032
2023-01-03 15:00:00,0.0,1.1567519768321897,0.0,1.1567519768321897
2023-01-03 16:00:00,0.0,1.1741210005116072,0.0,1.1741210005116072
2023-01-03 17:00:00,0.0,1.191443671904342,0.0,1.191443671904342
2023-01-03 18:00:00,0.0,1.2087193071409879,0.0,1.2087193071409879
2023-01-03 19:00:00,0.0,1.225947224209047,0.0,1.225947224209047
2023-01-03 20:00:00,0.0,1.2431267429798525,0.0,1.2431267429798525
2023-01-03 21:00:00,0.0,1.2602571852354187,0.0,1.2602571852354187
2023-01-03 22:00:00,0.0,1.277337874695218,0.0,1.277337874695218
2023-01-03 23:00:00,0.0,1.294368137042877,0.0,1.294368137042877
2023-01-04 00:00:00,0.0,1.3113472999527986,0.0,1.3113472999527986
2023-01-04 01:00:00,0.0,1.3282746931167044,0.0,1.3282746931167044
2023-01-04 02:00:00,0.0,1.3451496482700966,0.0,1.3451496482700966
2023-01-04 03:00:00,0.0,1.3619714992186405,0.0,1.3619714992186405
2023-01-04 04:00:00,0.0,1.3787395818644637,0.0,1.3787395818644637
2023-01-04 05:00:00,0.0,1.395453234232375,0.0,1.395453234232375
2023-01-04 06:00:00,0.0,1.4121117964959977,0.0,1.4121117964959977
2023-01-04 07:00:00,0.0,1.4287146110038174,0.0,1.4287146110038174
2023-01-04 08:00:00,0.0,1.445261022305146,0.0,1.445261022305146
2023-01-04 09:00:00,0.0,1.4617503771759968,0.0,1.4617503771759968
2023-01-04 10:00:00,0.0,1.4781820246448747,0.0,1.4781820246448747
2023-01-04 11:00:00,0.0,1.4945553160184724,0.0,1.4945553160184724
2023-01-04 12:00:00,0.0,1.5108696049072825,0.0,1.5108696049072825
2023-01-04 13:00:00,0.0,1.527124247251114,0.0,1.527124247251114
2023-01-04 14:00:00,0.0,1.5433186013445193,0.0,1.5433186013445193
2023-01-04 15:00:00,0.0,1.5594520278621287,0.0,1.5594520278621287
2023-01-04 16:00:00,0.0,1.575523889883887,0.0,1.575523889883887
2023-01-04 17:00:00,0.0,1.5915335529202022,0.0,1.5915335529202022
2023-01-04 18:00:00,0.0,1.60748038493699,0.0,1.60748038493699
2023-01-04 19:00:00,0.0,1.6233637563806278,0.0,1.6233637563806278
2023-01-04 20:00:00,0.0,1.6391830402028074,0.0,1.6391830402028074
2023-01-04 21:00:00,0.0,1.6549376118852908,0.0,1.6549376118852908
2023-01-04 22:00:00,0.0,1.670626849464564,0.0,1.670626849464564
2023-01-04 23:00:00,0.0,1.6862501335563918,0.0,1.6862501335563918
2023-01-05 00:00:00,0.0,1.7018068473802694,0.0,1.7018068473802694
2023-01-05 01:00:00,0.0,1.7172963767837728,0.0,1.7172963767837728
2023-01-05 02:00:00,0.0,1.732718110266803,0.0,1.732718110266803
2023-01-05 03:00:00,0.0,1.7480714390057284,0.0,1.7480714390057284
2023-01-05 04:00:00,0.0,1.7633557568774194,0.0,1.7633557568774194
2023-01-05 05:00:00,0.0,1.7785704604831776,0.0,1.7785704604831776
2023-01-05 06:00:00,0.0,1.7937149491725566,0.0,1.7937149491725566
2023-01-05 07:00:00,0.0,1.808788625067074,0.0,1.808788625067074
2023-01-05 08:00:00,0.0,1.823790893083816,0.0,1.823790893083816
2023-01-05 09:00:00,0.0,1.8387211609589293,0.0,1.8387211609589293
2023-01-05 10:00:00,0.0,1.853578839271003,0.0,1.853578839271003
2023-01-05 11:00:00,0.0,1.8683633414643377,0.0,1.8683633414643377
2023-01-05 12:00:00,0.0,1.8830740838721018,0.0,1.8830740838721018
2023-01-05 13:00:00,0.0,1.8977104857393732,0.0,1.8977104857393732
2023-01-05 14:00:00,0.0,1.9122719692460692,0.0,1.9122719692460692
2023-01-05 15:00:00,0.0,1.9267579595297533,0.0,1.9267579595297533
2023-01-05 16:00:00,0.0,1.941167884708333,0.0,1.941167884708333
2023-01-05 17:00:00,0.0,1.9555011759026364,0.0,1.9555011759026364
2023-01-05 18:00:00,0.0,1.9697572672588697,0.0,1.9697572672588697
2023-01-05 19:00:00,0.0,1.9839355959709555,0.0,1.9839355959709555
2023-01-05 20:00:00,0.0,1.998035602302755,0.0,1.998035602302755
2023-01-05 21:00:00,0.0,2.01205672961016,0.0,2.01205672961016
2023-01-05 22:00:00,0.0,2.0259984243630735,0.0,2.0259984243630735
2023-01-05 23:00:00,0.0,2.039860136167258,0.0,2.039860136167258
2023-01-06 00:00:00,0.0,2.053641317786066,0.0,2.053641317786066
2023-01-06 01:00:00,0.0,2.0673414251620454,0.0,2.0673414251620454
2023-01-06 02:00:00,0.0,2.080959917438415,0.0,2.080959917438415
2023-01-06 03:00:00,0.0,2.0944962569804177,0.0,2.0944962569804177
2023-01-06 04:00:00,0.0,2.1079499093965475,0.0,2.1079499093965475
2023-01-06 05:00:00,0.0,2.1213203435596424,0.0,2.1213203435596424
2023-01-06 06:00:00,0.0,2.134607031627856,0.0,2.134607031627856
2023-01-06 07:00:00,0.0,2.1478094490654933,0.0,2.1478094490654933
2023-01-06 08:00:00,0.0,2.1609270746637206,0.0,2.1609270746637206
2023-01-06 09:00:00,0.0,2.17395939056114,0.0,2.17395939056114
2023-01-06 10:00:00,0.0,2.1869058822642344,0.0,2.1869058822642344
2023-01-06 11:00:00,0.0,2.19976603866768,0.0,2.19976603866768
2023-01-06 12:00:00,0.0,2.212539352074522,0.0,2.212539352074522
2023-01-06 13:00:00,0.0,2.225225318216218,0.0,2.225225318216218
2023-01-06 14:00:00,0.0,2.237823436272546,0.0,2.237823436272546
2023-01-06 15:00:00,0.0,2.2503332088913788,0.0,2.2503332088913788
2023-01-06 16:00:00,0.0,2.262754142208311,0.0,2.262754142208311
2023-01-06 17:00:00,0.0,2.2750857458661655,0.0,2.2750857458661655
2023-01-06 18:00:00,0.0,2.2873275330343437,0.0,2.2873275330343437
2023-01-06 19:00:00,0.0,2.2994790204280493,0.0,2.2994790204280493
2023-01-06 20:00:00,0.0,2.311539728327368,0.0,2.311539728327368
2023-01-06 21:00:00,0.0,2.3235091805962016,0.0,2.3235091805962016
2023-01-06 22:00:00,0.0,2.3353869047010702,0.0,2.3353869047010702
2023-01-06 23:00:00,0.0,2.3471724317297644,0.0,2.3471724317297644
2023-01-07 00:00:00,0.0,2.358865296409857,0.0,2.358865296409857
2023-01-07 01:00:00,0.0,2.3704650371270715,0.0,2.3704650371270715
2023-01-07 02:00:00,0.0,2.381971195943506,0.0,2.381971195943506
2023-01-07 03:00:00,0.0,2.393383318615713,0.0,2.393383318615713
2023-01-07 04:00:00,0.0,2.4047009546126294,0.0,2.4047009546126294
2023-01-07 05:00:00,0.0,2.4159236571333658,0.0,2.4159236571333658
2023-01-07 06:00:00,0.0,2.4270509831248424,0.0,2.4270509831248424
