date,1,2,3,OT
2023-01-01 00:00:00,0.0,4.207354924039483,0.0,4.207354924039483
2023-01-01 01:00:00,0.0,4.836245289940381,0.0,4.836245289940381
2023-01-01 02:00:00,0.0,4.991730270759605,0.0,4.991730270759605
2023-01-01 03:00:00,0.0,4.658589913247006,0.0,4.658589913247006
2023-01-01 04:00:00,0.0,3.8694343167212737,0.0,3.8694343167212737
2023-01-01 05:00:00,0.0,2.701511529340699,0.0,2.701511529340699
2023-01-01 06:00:00,0.0,1.2691459709306416,0.0,1.2691459709306416
2023-01-01 07:00:00,-0.2874524377740464,0.0,0.0,-0.2874524377740464
2023-01-01 08:00:00,-1.8159129990705094,0.0,0.0,-1.8159129990705094
2023-01-01 09:00:00,-3.1666193438081205,0.0,0.0,-3.1666193438081205
2023-01-01 10:00:00,-4.207354924039482,0.0,0.0,-4.207354924039482
2023-01-01 11:00:00,-4.836245289940381,0.0,0.0,-4.836245289940381
2023-01-01 12:00:00,-4.991730270759605,0.0,0.0,-4.991730270759605
2023-01-01 13:00:00,-4.658589913247006,0.0,0.0,-4.658589913247006
2023-01-01 14:00:00,-3.869434316721274,0.0,0.0,-3.869434316721274
2023-01-01 15:00:00,-2.7015115293406993,0.0,0.0,-2.7015115293406993
2023-01-01 16:00:00,-1.269145970930642,0.0,0.0,-1.269145970930642
2023-01-01 17:00:00,0.0,0.2874524377740457,0.0,0.2874524377740457
2023-01-01 18:00:00,0.0,1.815912999070509,0.0,1.815912999070509
2023-01-01 19:00:00,0.0,3.1666193438081196,0.0,3.1666193438081196
2023-01-01 20:00:00,0.0,4.207354924039482,0.0,4.207354924039482
2023-01-01 21:00:00,0.0,4.836245289940381,0.0,4.836245289940381
2023-01-01 22:00:00,0.0,4.991730270759605,0.0,4.991730270759605
2023-01-01 23:00:00,0.0,4.658589913247006,0.0,4.658589913247006
2023-01-02 00:00:00,0.0,3.869434316721274,0.0,3.869434316721274
2023-01-02 01:00:00,0.0,2.7015115293407,0.0,2.7015115293407
2023-01-02 02:00:00,0.0,1.2691459709306427,0.0,1.2691459709306427
2023-01-02 03:00:00,-0.28745243777404517,0.0,0.0,-0.28745243777404517
2023-01-02 04:00:00,-1.8159129990705083,0.0,0.0,-1.8159129990705083
2023-01-02 05:00:00,-3.166619343808119,0.0,0.0,-3.166619343808119
2023-01-02 06:00:00,-4.207354924039482,0.0,0.0,-4.207354924039482
2023-01-02 07:00:00,-4.836245289940381,0.0,0.0,-4.836245289940381
2023-01-02 08:00:00,-4.991730270759605,0.0,0.0,-4.991730270759605
2023-01-02 09:00:00,-4.658589913247006,0.0,0.0,-4.658589913247006
2023-01-02 10:00:00,-3.8694343167212746,0.0,0.0,-3.8694343167212746
2023-01-02 11:00:00,-2.7015115293407006,0.0,0.0,-2.7015115293407006
2023-01-02 12:00:00,-1.2691459709306432,0.0,0.0,-1.2691459709306432
2023-01-02 13:00:00,0.0,0.28745243777404456,0.0,0.28745243777404456
2023-01-02 14:00:00,0.0,1.8159129990705078,0.0,1.8159129990705078
2023-01-02 15:00:00,0.0,3.1666193438081187,0.0,3.1666193438081187
2023-01-02 16:00:00,0.0,4.207354924039482,0.0,4.207354924039482
2023-01-02 17:00:00,0.0,4.83624528994038,0.0,4.83624528994038
2023-01-02 18:00:00,0.0,4.991730270759605,0.0,4.991730270759605
2023-01-02 19:00:00,0.0,4.658589913247007,0.0,4.658589913247007
2023-01-02 20:00:00,0.0,3.869434316721275,0.0,3.869434316721275
2023-01-02 21:00:00,0.0,2.701511529340701,0.0,2.701511529340701
2023-01-02 22:00:00,0.0,1.269145970930644,0.0,1.269145970930644
2023-01-02 23:00:00,-0.2874524377740439,0.0,0.0,-0.2874524377740439
2023-01-03 00:00:00,-1.8159129990705072,0.0,0.0,-1.8159129990705072
2023-01-03 01:00:00,-3.1666193438081254,0.0,0.0,-3.1666193438081254
2023-01-03 02:00:00,-4.207354924039481,0.0,0.0,-4.207354924039481
2023-01-03 03:00:00,-4.836245289940378,0.0,0.0,-4.836245289940378
2023-01-03 04:00:00,-4.991730270759605,0.0,0.0,-4.991730270759605
2023-01-03 05:00:00,-4.6585899132470034,0.0,0.0,-4.6585899132470034
2023-01-03 06:00:00,-3.869434316721276,0.0,0.0,-3.869434316721276
2023-01-03 07:00:00,-2.701511529340709,0.0,0.0,-2.701511529340709
2023-01-03 08:00:00,-1.2691459709306447,0.0,0.0,-1.2691459709306447
2023-01-03 09:00:00,0.0,0.28745243777405216,0.0,0.28745243777405216
2023-01-03 10:00:00,0.0,1.8159129990705067,0.0,1.8159129990705067
2023-01-03 11:00:00,0.0,3.1666193438081107,0.0,3.1666193438081107
2023-01-03 12:00:00,0.0,4.20735492403948,0.0,4.20735492403948
2023-01-03 13:00:00,0.0,4.836245289940383,0.0,4.836245289940383
2023-01-03 14:00:00,0.0,4.991730270759605,0.0,4.991730270759605
2023-01-03 15:00:00,0.0,4.6585899132470105,0.0,4.6585899132470105
2023-01-03 16:00:00,0.0,3.869434316721276,0.0,3.869434316721276
2023-01-03 17:00:00,0.0,2.7015115293406944,0.0,2.7015115293406944
2023-01-03 18:00:00,0.0,1.2691459709306452,0.0,1.2691459709306452
2023-01-03 19:00:00,-0.28745243777403384,0.0,0.0,-0.28745243777403384
2023-01-03 20:00:00,-1.815912999070506,0.0,0.0,-1.815912999070506
2023-01-03 21:00:00,-3.166619343808124,0.0,0.0,-3.166619343808124
