date,1,2,3,OT
2023-01-01 00:00:00,0.0,0.0,0.0,0.0
2023-01-01 01:00:00,0.0,0.21987531354689804,0.0,0.21987531354689804
2023-01-01 02:00:00,0.0,0.43953363670519363,0.0,0.43953363670519363
2023-01-01 03:00:00,0.0,0.6587581932296003,0.0,0.6587581932296003
2023-01-01 04:00:00,0.0,0.8773326349501298,0.0,0.8773326349501298
2023-01-01 05:00:00,0.0,1.095041255281616,0.0,1.095041255281616
2023-01-01 06:00:00,0.0,1.3116692021000724,0.0,1.3116692021000724
2023-01-01 07:00:00,0.0,1.527002689775798,0.0,1.527002689775798
2023-01-01 08:00:00,0.0,1.7408292101539835,0.0,1.7408292101539835
2023-01-01 09:00:00,0.0,1.9529377422746048,0.0,1.9529377422746048
2023-01-01 10:00:00,0.0,2.1631189606246317,0.0,2.1631189606246317
2023-01-01 11:00:00,0.0,2.37116544171704,0.0,2.37116544171704
2023-01-01 12:00:00,0.0,2.576871868792746,0.0,2.576871868792746
2023-01-01 13:00:00,0.0,2.7800352344434645,0.0,2.7800352344434645
2023-01-01 14:00:00,0.0,2.980455040955509,0.0,2.980455040955509
2023-01-01 15:00:00,0.0,3.1779334981768277,0.0,3.1779334981768277
2023-01-01 16:00:00,0.0,3.3722757187120074,0.0,3.3722757187120074
2023-01-01 17:00:00,0.0,3.5632899102525992,0.0,3.5632899102525992
2023-01-01 18:00:00,0.0,3.7507875648529767,0.0,3.7507875648529767
2023-01-01 19:00:00,0.0,3.9345836449649143,0.0,3.9345836449649143
2023-01-01 20:00:00,0.0,4.114496766047312,0.0,4.114496766047312
2023-01-01 21:00:00,0.0,4.290349375570836,0.0,4.290349375570836
2023-01-01 22:00:00,0.0,4.461967928240828,0.0,4.461967928240828
2023-01-01 23:00:00,0.0,4.629183057265562,0.0,4.629183057265562
2023-01-02 00:00:00,0.0,4.7918297415008215,0.0,4.7918297415008215
2023-01-02 01:00:00,0.0,4.949747468305833,0.0,4.949747468305833
2023-01-02 02:00:00,0.0,5.102780391949881,0.0,5.102780391949881
2023-01-02 03:00:00,0.0,5.250777487413217,0.0,5.250777487413217
2023-01-02 04:00:00,0.0,5.393592699430525,0.0,5.393592699430525
2023-01-02 05:00:00,0.0,5.531085086629833,0.0,5.531085086629833
2023-01-02 06:00:00,0.0,5.663118960624632,0.0,5.663118960624632
2023-01-02 07:00:00,0.0,5.789564019921933,0.0,5.789564019921933
2023-01-02 08:00:00,0.0,5.910295478514105,0.0,5.910295478514105
2023-01-02 09:00:00,0.0,6.025194189027605,0.0,6.025194189027605
2023-01-02 10:00:00,0.0,6.134146760307046,0.0,6.134146760307046
2023-01-02 11:00:00,0.0,6.237045669318574,0.0,6.237045669318574
2023-01-02 12:00:00,0.0,6.333789367262137,0.0,6.333789367262137
2023-01-02 13:00:00,0.0,6.424282379787868,0.0,6.424282379787868
2023-01-02 14:00:00,0.0,6.50843540121776,0.0,6.50843540121776
2023-01-02 15:00:00,0.0,6.586165382679579,0.0,6.586165382679579
2023-01-02 16:00:00,0.0,6.657395614066075,0.0,6.657395614066075
2023-01-02 17:00:00,0.0,6.722055799738602,0.0,6.722055799738602
2023-01-02 18:00:00,0.0,6.7800821279004175,0.0,6.7800821279004175
2023-01-02 19:00:00,0.0,6.831417333571232,0.0,6.831417333571232
2023-01-02 20:00:00,0.0,6.876010755100821,0.0,6.876010755100821
2023-01-02 21:00:00,0.0,6.913818384165964,0.0,6.913818384165964
