date,signal,target
2023-01-01 00:00:00,0.0,0.0
2023-01-01 00:01:00,0.006283143965558951,0.0
2023-01-01 00:02:00,0.012566039883352607,0.0
2023-01-01 00:03:00,0.018848439715408175,0.0
2023-01-01 00:04:00,0.02513009544333748,0.0
2023-01-01 00:05:00,-0.1285309916414994,1.0
2023-01-01 00:06:00,0.03769018266993454,0.0
2023-01-01 00:07:00,0.04396811831786491,0.0
2023-01-01 00:08:00,0.050244318179769556,0.0
2023-01-01 00:09:00,0.05651853448202453,0.0
2023-01-01 00:10:00,0.06279051952931337,0.0
2023-01-01 00:11:00,1.1584702202716348,1.0
2023-01-01 00:12:00,0.07532680552793272,0.0
2023-01-01 00:13:00,1.7529309494888852,1.0
2023-01-01 00:14:00,0.08785119655074318,0.0
2023-01-01 00:15:00,0.09410831331851433,0.0
2023-01-01 00:16:00,3.027653993024461,1.0
2023-01-01 00:17:00,0.10661115427525991,0.0
2023-01-01 00:18:00,0.11285638487348168,0.0
2023-01-01 00:19:00,-2.5254877309555965,1.0
2023-01-01 00:20:00,0.39590735023802726,1.0
2023-01-01 00:21:00,0.1315643590922825,0.0
2023-01-01 00:22:00,0.13779029068463808,0.0
2023-01-01 00:23:00,0.14401078255225216,0.0
2023-01-01 00:24:00,0.15022558912075706,0.0
2023-01-01 00:25:00,0.15643446504023087,0.0
2023-01-01 00:26:00,0.16263716519488358,0.0
2023-01-01 00:27:00,0.1688334447127339,0.0
2023-01-01 00:28:00,0.17502305897527606,0.0
2023-01-01 00:29:00,0.18120576362713736,0.0
2023-01-01 00:30:00,1.6699397993468528,1.0
2023-01-01 00:31:00,0.19354946805086026,0.0
2023-01-01 00:32:00,0.19970998051440703,0.0
2023-01-01 00:33:00,0.20586260876988133,0.0
2023-01-01 00:34:00,0.21200710992205463,0.0
2023-01-01 00:35:00,0.21814324139654254,0.0
2023-01-01 00:36:00,0.22427076094938117,0.0
2023-01-01 00:37:00,0.23038942667659057,0.0
2023-01-01 00:38:00,0.2364989970237247,0.0
2023-01-01 00:39:00,0.24259923079540743,0.0
2023-01-01 00:40:00,0.2486898871648548,0.0
2023-01-01 00:41:00,2.3267256482555188,1.0
2023-01-01 00:42:00,-0.07685358069141507,1.0
2023-01-01 00:43:00,0.26690198932037557,0.0
2023-01-01 00:44:00,0.2729519355173252,0.0
2023-01-01 00:45:00,0.2789911060392293,0.0
2023-01-01 00:46:00,0.2850192624699761,0.0
2023-01-01 00:47:00,0.2910361668282718,0.0
2023-01-01 00:48:00,0.2970415815770349,0.0
2023-01-01 00:49:00,0.30303526963277394,0.0
2023-01-01 00:50:00,0.3090169943749474,0.0
2023-01-01 00:51:00,0.3149865196553048,0.0
2023-01-01 00:52:00,0.3209436098072095,0.0
2023-01-01 00:53:00,0.32688802965494246,0.0
2023-01-01 00:54:00,0.3328195445229867,0.0
2023-01-01 00:55:00,0.3387379202452914,0.0
2023-01-01 00:56:00,0.34464292317451706,0.0
2023-01-01 00:57:00,0.350534320191259,0.0
2023-01-01 00:58:00,0.35641187871325075,0.0
2023-01-01 00:59:00,0.3622753667045457,0.0
2023-01-01 01:00:00,0.368124552684678,0.0
2023-01-01 01:01:00,0.37395920573780045,0.0
2023-01-01 01:02:00,0.3797790955218011,0.0
2023-01-01 01:03:00,0.38558399227739654,0.0
2023-01-01 01:04:00,0.3913736668372024,0.0
2023-01-01 01:05:00,0.3971478906347806,0.0
2023-01-01 01:06:00,0.40290643571366264,0.0
2023-01-01 01:07:00,0.40864907473634904,0.0
2023-01-01 01:08:00,0.41437558099328414,0.0
2023-01-01 01:09:00,0.42008572841180625,0.0
2023-01-01 01:10:00,0.42577929156507266,0.0
2023-01-01 01:11:00,0.43145604568095897,0.0
2023-01-01 01:12:00,0.4371157666509329,0.0
2023-01-01 01:13:00,0.4427582310389015,0.0
2023-01-01 01:14:00,0.44838321609003223,0.0
2023-01-01 01:15:00,3.241876796806358,1.0
2023-01-01 01:16:00,0.45957986062148787,0.0
2023-01-01 01:17:00,0.46515107807745837,0.0
2023-01-01 01:18:00,0.4707039321653326,0.0
2023-01-01 01:19:00,0.4762382036679391,0.0
2023-01-01 01:20:00,0.4817536741017153,0.0
2023-01-01 01:21:00,0.4872501257253323,0.0
2023-01-01 01:22:00,0.49272734154829156,0.0
2023-01-01 01:23:00,0.4981851053394908,0.0
2023-01-01 01:24:00,0.20214371739451764,1.0
2023-01-01 01:25:00,0.5090414157503713,0.0
2023-01-01 01:26:00,0.5144395337815064,0.0
2023-01-01 01:27:00,0.5198173426207096,0.0
2023-01-01 01:28:00,0.5251746299612957,0.0
2023-01-01 01:29:00,0.530511184306734,0.0
2023-01-01 01:30:00,0.5358267949789967,0.0
2023-01-01 01:31:00,0.5411212521268759,0.0
2023-01-01 01:32:00,0.5463943467342691,0.0
2023-01-01 01:33:00,0.5516458706284303,0.0
2023-01-01 01:34:00,0.556875616488188,0.0
2023-01-01 01:35:00,0.5620833778521306,0.0
2023-01-01 01:36:00,0.5672689491267565,0.0
2023-01-01 01:37:00,0.5724321255945909,0.0
2023-01-01 01:38:00,0.5775727034222676,0.0
2023-01-01 01:39:00,0.5826904796685761,0.0
2023-01-01 01:40:00,0.5877852522924731,0.0
2023-01-01 01:41:00,0.5928568201610592,0.0
2023-01-01 01:42:00,0.5979049830575188,0.0
2023-01-01 01:43:00,0.6029295416890247,0.0
2023-01-01 01:44:00,0.6079302976946054,0.0
2023-01-01 01:45:00,0.6129070536529765,0.0
2023-01-01 01:46:00,0.6178596130903343,0.0
2023-01-01 01:47:00,0.6227877804881126,0.0
2023-01-01 01:48:00,0.6276913612907006,0.0
2023-01-01 01:49:00,0.6325701619131244,0.0
2023-01-01 01:50:00,0.6374239897486897,0.0
2023-01-01 01:51:00,0.6422526531765844,0.0
2023-01-01 01:52:00,0.6470559615694443,0.0
2023-01-01 01:53:00,0.6518337253008788,0.0
2023-01-01 01:54:00,0.6565857557529565,0.0
2023-01-01 01:55:00,0.6613118653236518,0.0
2023-01-01 01:56:00,0.6660118674342517,0.0
2023-01-01 01:57:00,0.67068557653672,0.0
2023-01-01 01:58:00,0.6753328081210245,0.0
2023-01-01 01:59:00,0.6799533787224192,0.0
2023-01-01 02:00:00,0.6845471059286887,0.0
2023-01-01 02:01:00,0.6891138083873485,0.0
2023-01-01 02:02:00,0.693653305812805,0.0
2023-01-01 02:03:00,0.6981654189934726,0.0
2023-01-01 02:04:00,0.7026499697988492,0.0
2023-01-01 02:05:00,1.1247820448698391,1.0
2023-01-01 02:06:00,0.7115356772092853,0.0
2023-01-01 02:07:00,0.7159364830218311,0.0
2023-01-01 02:08:00,0.7203090248879069,0.0
2023-01-01 02:09:00,0.7246531301870467,0.0
2023-01-01 02:10:00,1.3315701547755994,1.0
2023-01-01 02:11:00,0.7332553462225601,0.0
2023-01-01 02:12:00,1.7243392901755084,1.0
2023-01-01 02:13:00,0.7417417727387392,0.0
2023-01-01 02:14:00,0.7459411454241821,0.0
2023-01-01 02:15:00,0.7501110696304596,0.0
2023-01-01 02:16:00,-0.09976452485092957,1.0
2023-01-01 02:17:00,0.7583619152887219,0.0
2023-01-01 02:18:00,0.7624425110114479,0.0
2023-01-01 02:19:00,0.7664930068093498,0.0
2023-01-01 02:20:00,0.7705132427757893,0.0
2023-01-01 02:21:00,0.7745030601987338,0.0
2023-01-01 02:22:00,0.7784623015670235,0.0
2023-01-01 02:23:00,0.7128556395361466,1.0
2023-01-01 02:24:00,0.7862884321366189,0.0
2023-01-01 02:25:00,0.8954466177639391,1.0
2023-01-01 02:26:00,0.7939903986478353,0.0
2023-01-01 02:27:00,0.797794439538571,0.0
2023-01-01 02:28:00,0.8015669848708765,0.0
2023-01-01 02:29:00,0.805307885711122,0.0
2023-01-01 02:30:00,0.8090169943749475,0.0
2023-01-01 02:31:00,0.812694164433094,0.0
2023-01-01 02:32:00,0.8163392507171839,0.0
2023-01-01 02:33:00,0.8199521093254524,0.0
2023-01-01 02:34:00,0.8235325976284275,0.0
2023-01-01 02:35:00,0.8270805742745618,0.0
2023-01-01 02:36:00,0.8305958991958127,0.0
2023-01-01 02:37:00,0.8340784336131711,0.0
2023-01-01 02:38:00,1.895491946801358,1.0
2023-01-01 02:39:00,0.840944582298169,0.0
2023-01-01 02:40:00,0.8443279255020151,0.0
2023-01-01 02:41:00,0.8476779360850832,0.0
2023-01-01 02:42:00,0.8509944817946918,0.0
2023-01-01 02:43:00,0.8542774316992952,0.0
2023-01-01 02:44:00,3.771803445092715,1.0
2023-01-01 02:45:00,0.8607420270039436,0.0
2023-01-01 02:46:00,0.8639234171928353,0.0
2023-01-01 02:47:00,0.86707070116449,0.0
2023-01-01 02:48:00,0.8701837546695257,0.0
2023-01-01 02:49:00,1.485210460225349,1.0
2023-01-01 02:50:00,0.8763066800438636,0.0
2023-01-01 02:51:00,0.8793163101905562,0.0
