date,signal,target
2023-01-01 00:00:00,0.0,0
2023-01-01 00:01:00,0.0039478315056256695,0
2023-01-01 00:02:00,0.007895601482582688,0
2023-01-01 00:03:00,0.011843248403161359,0
2023-01-01 00:04:00,0.015790710741569867,0
2023-01-01 00:05:00,0.019737926974893193,0
2023-01-01 00:06:00,0.02368483558405198,0
2023-01-01 00:07:00,0.027631375054761313,0
2023-01-01 00:08:00,0.031577483878489465,0
2023-01-01 00:09:00,0.03552310055341654,0
2023-01-01 00:10:00,0.03946816358539298,0
2023-01-01 00:11:00,0.043412611488898,0
2023-01-01 00:12:00,0.04735638278799786,0
2023-01-01 00:13:00,0.05129941601730399,0
2023-01-01 00:14:00,0.05524164972293096,0
2023-01-01 00:15:00,0.05918302246345426,0
2023-01-01 00:16:00,0.06312347281086791,0
2023-01-01 00:17:00,0.06706293935154181,0
2023-01-01 00:18:00,0.07100136068717892,0
2023-01-01 00:19:00,0.07493867543577219,0
2023-01-01 00:20:00,0.07887482223256118,0
2023-01-01 00:21:00,0.0828097397309885,0
2023-01-01 00:22:00,0.08674336660365593,0
2023-01-01 00:23:00,0.09067564154328016,0
2023-01-01 00:24:00,0.09460650326364842,0
2023-01-01 00:25:00,0.0985358905005735,0
2023-01-01 00:26:00,0.10246374201284869,0
2023-01-01 00:27:00,0.10638999658320225,0
2023-01-01 00:28:00,0.1103145930192514,0
2023-01-01 00:29:00,0.6142374701544562,1
2023-01-01 00:30:00,1.1181585668490726,1
2023-01-01 00:31:00,2.1220778219911054,1
2023-01-01 00:32:00,2.6259951744972616,1
2023-01-01 00:33:00,3.1299105633139006,1
2023-01-01 00:34:00,3.1338239274179873,1
2023-01-01 00:35:00,3.137735205818042,1
2023-01-01 00:36:00,3.1416443375550926,1
2023-01-01 00:37:00,2.6455512617036225,1
2023-01-01 00:38:00,2.1494559173725234,1
2023-01-01 00:39:00,1.653358243706039,1
2023-01-01 00:40:00,1.6572581798847197,1
2023-01-01 00:41:00,1.6611556651263661,1
2023-01-01 00:42:00,1.665050638686978,1
2023-01-01 00:43:00,1.1689430398617002,1
2023-01-01 00:44:00,0.6728328079857706,1
2023-01-01 00:45:00,0.17671988243546316,0
2023-01-01 00:46:00,0.18060420262903437,0
2023-01-01 00:47:00,0.184485708027667,0
2023-01-01 00:48:00,0.18836433813641362,0
2023-01-01 00:49:00,0.19224003250513935,0
2023-01-01 00:50:00,0.1961127307294642,0
2023-01-01 00:51:00,0.1999823724517043,0
2023-01-01 00:52:00,0.20384889736181272,0
2023-01-01 00:53:00,0.20771224519831946,0
2023-01-01 00:54:00,0.21157235574927052,0
2023-01-01 00:55:00,0.21542916885316643,0
2023-01-01 00:56:00,0.21928262439989987,0
2023-01-01 00:57:00,0.2231326623316925,0
2023-01-01 00:58:00,0.226979222644031,0
2023-01-01 00:59:00,0.2308222453866022,0
2023-01-01 01:00:00,0.2346616706642276,0
2023-01-01 01:01:00,0.23849743863779668,0
2023-01-01 01:02:00,0.24232948952519964,0
2023-01-01 01:03:00,0.24615776360225897,0
2023-01-01 01:04:00,0.24998220120366052,0
2023-01-01 01:05:00,0.25380274272388326,0
2023-01-01 01:06:00,0.2576193286181282,0
